2022-07-01 06:50:31,159 INFO 7 [tracking] [user None] [ip 172.18.0.1] logger.py:41 - {"name": "/", "context": {"user_id": null, "path": "/", "course_id": "", "org_id": "", "enterprise_uuid": ""}, "username": "", "session": "", "ip": "172.18.0.1", "agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.20 Safari/537.36", "host": "local.overhang.io", "referer": "", "accept_language": "en-US,en;q=0.9", "event": "{\"GET\": {}, \"POST\": {}}", "time": "2022-07-01T06:50:31.158586+00:00", "event_type": "/", "event_source": "server", "page": null}
2022-07-19 09:11:15,128 INFO 7 [tracking] [user None] [ip 172.18.0.1] logger.py:41 - {"name": "/courses/yt_video_metadata", "context": {"user_id": null, "path": "/courses/yt_video_metadata", "course_id": "", "org_id": "", "enterprise_uuid": ""}, "username": "", "session": "", "ip": "172.18.0.1", "agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36", "host": "local.overhang.io", "referer": "http://studio.local.overhang.io/", "accept_language": "en-US,en;q=0.9", "event": "{\"GET\": {\"id\": [\"3_yD_cEKoCk\"]}, \"POST\": {}}", "time": "2022-07-19T09:11:15.128567+00:00", "event_type": "/courses/yt_video_metadata", "event_source": "server", "page": null}
2022-07-19 09:11:34,661 INFO 20 [tracking] [user None] [ip 172.18.0.1] logger.py:41 - {"name": "/courses/yt_video_metadata", "context": {"user_id": null, "path": "/courses/yt_video_metadata", "course_id": "", "org_id": "", "enterprise_uuid": ""}, "username": "", "session": "", "ip": "172.18.0.1", "agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36", "host": "local.overhang.io", "referer": "http://studio.local.overhang.io/", "accept_language": "en-US,en;q=0.9", "event": "{\"GET\": {\"id\": [\"3_yD_cEKoCk\"]}, \"POST\": {}}", "time": "2022-07-19T09:11:34.661332+00:00", "event_type": "/courses/yt_video_metadata", "event_source": "server", "page": null}
2022-07-19 09:13:51,590 INFO 7 [tracking] [user None] [ip 172.18.0.1] logger.py:41 - {"name": "/courses/yt_video_metadata", "context": {"user_id": null, "path": "/courses/yt_video_metadata", "course_id": "", "org_id": "", "enterprise_uuid": ""}, "username": "", "session": "", "ip": "172.18.0.1", "agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36", "host": "local.overhang.io", "referer": "http://studio.local.overhang.io/", "accept_language": "en-US,en;q=0.9", "event": "{\"GET\": {\"id\": [\"3_yD_cEKoCk\"]}, \"POST\": {}}", "time": "2022-07-19T09:13:51.590379+00:00", "event_type": "/courses/yt_video_metadata", "event_source": "server", "page": null}
2022-07-19 09:14:11,107 INFO 20 [tracking] [user None] [ip 172.18.0.1] logger.py:41 - {"name": "/courses/yt_video_metadata", "context": {"user_id": null, "path": "/courses/yt_video_metadata", "course_id": "", "org_id": "", "enterprise_uuid": ""}, "username": "", "session": "", "ip": "172.18.0.1", "agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36", "host": "local.overhang.io", "referer": "http://studio.local.overhang.io/", "accept_language": "en-US,en;q=0.9", "event": "{\"GET\": {\"id\": [\"3_yD_cEKoCk\"]}, \"POST\": {}}", "time": "2022-07-19T09:14:11.106957+00:00", "event_type": "/courses/yt_video_metadata", "event_source": "server", "page": null}
2022-07-19 09:15:37,555 INFO 20 [tracking] [user 4] [ip 172.18.0.1] logger.py:41 - {"name": "/", "context": {"user_id": 4, "path": "/", "course_id": "", "org_id": "", "enterprise_uuid": ""}, "username": "julien", "session": "e519aaafc782d9469032137507c598f2", "ip": "172.18.0.1", "agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36", "host": "local.overhang.io", "referer": "http://local.overhang.io/", "accept_language": "en-US,en;q=0.9", "event": "{\"GET\": {}, \"POST\": {}}", "time": "2022-07-19T09:15:37.554283+00:00", "event_type": "/", "event_source": "server", "page": null}
2022-07-19 09:15:37,593 INFO 7 [tracking] [user 4] [ip 172.18.0.1] logger.py:41 - {"name": "/dashboard", "context": {"user_id": 4, "path": "/dashboard", "course_id": "", "org_id": "", "enterprise_uuid": ""}, "username": "julien", "session": "e519aaafc782d9469032137507c598f2", "ip": "172.18.0.1", "agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36", "host": "local.overhang.io", "referer": "http://local.overhang.io/", "accept_language": "en-US,en;q=0.9", "event": "{\"GET\": {}, \"POST\": {}}", "time": "2022-07-19T09:15:37.592940+00:00", "event_type": "/dashboard", "event_source": "server", "page": null}
2022-07-19 09:15:40,130 INFO 20 [tracking] [user 4] [ip 172.18.0.1] logger.py:41 - {"name": "/courses", "context": {"user_id": 4, "path": "/courses", "course_id": "", "org_id": "", "enterprise_uuid": ""}, "username": "julien", "session": "e519aaafc782d9469032137507c598f2", "ip": "172.18.0.1", "agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36", "host": "local.overhang.io", "referer": "http://local.overhang.io/dashboard", "accept_language": "en-US,en;q=0.9", "event": "{\"GET\": {}, \"POST\": {}}", "time": "2022-07-19T09:15:40.130527+00:00", "event_type": "/courses", "event_source": "server", "page": null}
2022-07-19 09:15:40,535 INFO 20 [tracking] [user 4] [ip 172.18.0.1] logger.py:41 - {"name": "/search/course_discovery/", "context": {"user_id": 4, "path": "/search/course_discovery/", "course_id": "", "org_id": "", "enterprise_uuid": ""}, "username": "julien", "session": "e519aaafc782d9469032137507c598f2", "ip": "172.18.0.1", "agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36", "host": "local.overhang.io", "referer": "http://local.overhang.io/courses", "accept_language": "en-US,en;q=0.9", "event": "{\"GET\": {}, \"POST\": {\"search_string\": [\"\"], \"page_size\": [\"20\"], \"page_index\": [\"0\"]}}", "time": "2022-07-19T09:15:40.534641+00:00", "event_type": "/search/course_discovery/", "event_source": "server", "page": null}
2022-07-19 09:15:40,545 INFO 20 [tracking] [user 4] [ip 172.18.0.1] logger.py:41 - {"name": "edx.course_discovery.search.initiated", "context": {"user_id": 4, "path": "/search/course_discovery/", "course_id": "", "org_id": "", "enterprise_uuid": ""}, "username": "julien", "session": "e519aaafc782d9469032137507c598f2", "ip": "172.18.0.1", "agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36", "host": "local.overhang.io", "referer": "http://local.overhang.io/courses", "accept_language": "en-US,en;q=0.9", "event": {"search_term": "", "page_size": 20, "page_number": 0}, "time": "2022-07-19T09:15:40.544959+00:00", "event_type": "edx.course_discovery.search.initiated", "event_source": "server", "page": null}
2022-07-19 09:15:41,105 INFO 20 [tracking] [user 4] [ip 172.18.0.1] logger.py:41 - {"name": "edx.course_discovery.search.results_displayed", "context": {"user_id": 4, "path": "/search/course_discovery/", "course_id": "", "org_id": "", "enterprise_uuid": ""}, "username": "julien", "session": "e519aaafc782d9469032137507c598f2", "ip": "172.18.0.1", "agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36", "host": "local.overhang.io", "referer": "http://local.overhang.io/courses", "accept_language": "en-US,en;q=0.9", "event": {"search_term": "", "page_size": 20, "page_number": 0, "results_count": 2}, "time": "2022-07-19T09:15:41.105195+00:00", "event_type": "edx.course_discovery.search.results_displayed", "event_source": "server", "page": null}
2022-07-19 09:15:50,654 INFO 7 [tracking] [user 4] [ip 172.18.0.1] logger.py:41 - {"name": "/logout", "context": {"user_id": 4, "path": "/logout", "course_id": "", "org_id": "", "enterprise_uuid": ""}, "username": "julien", "session": "e519aaafc782d9469032137507c598f2", "ip": "172.18.0.1", "agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36", "host": "local.overhang.io", "referer": "http://studio.local.overhang.io/", "accept_language": "en-US,en;q=0.9", "event": "{\"GET\": {}, \"POST\": {}}", "time": "2022-07-19T09:15:50.654370+00:00", "event_type": "/logout", "event_source": "server", "page": null}
2022-07-19 09:15:51,082 INFO 20 [tracking] [user None] [ip 172.18.0.1] logger.py:41 - {"name": "/", "context": {"user_id": null, "path": "/", "course_id": "", "org_id": "", "enterprise_uuid": ""}, "username": "", "session": "", "ip": "172.18.0.1", "agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36", "host": "local.overhang.io", "referer": "http://local.overhang.io/logout", "accept_language": "en-US,en;q=0.9", "event": "{\"GET\": {}, \"POST\": {}}", "time": "2022-07-19T09:15:51.082269+00:00", "event_type": "/", "event_source": "server", "page": null}
2022-07-19 09:15:52,922 INFO 20 [tracking] [user None] [ip 172.18.0.1] logger.py:41 - {"name": "/register", "context": {"user_id": null, "path": "/register", "course_id": "", "org_id": "", "enterprise_uuid": ""}, "username": "", "session": "", "ip": "172.18.0.1", "agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36", "host": "local.overhang.io", "referer": "http://local.overhang.io/", "accept_language": "en-US,en;q=0.9", "event": "{\"GET\": {\"next\": [\"/\"]}, \"POST\": {}}", "time": "2022-07-19T09:15:52.922355+00:00", "event_type": "/register", "event_source": "server", "page": null}
2022-07-19 09:15:59,382 INFO 7 [tracking] [user None] [ip 172.18.0.1] logger.py:41 - {"name": "/api/user/v1/validation/registration", "context": {"user_id": null, "path": "/api/user/v1/validation/registration", "course_id": "", "org_id": "", "enterprise_uuid": ""}, "username": "", "session": "17666a0458dbe21c00b8af68e110f583", "ip": "172.18.0.1", "agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36", "host": "local.overhang.io", "referer": "http://local.overhang.io/register?next=%2F", "accept_language": "en-US,en;q=0.9", "event": "{\"GET\": {}, \"POST\": {\"name\": [\"gpc\"], \"username\": [\"\"], \"password\": \"********\", \"email\": [\"\"], \"terms_of_service\": [\"false\"]}}", "time": "2022-07-19T09:15:59.381847+00:00", "event_type": "/api/user/v1/validation/registration", "event_source": "server", "page": null}
2022-07-19 09:16:02,908 INFO 20 [tracking] [user None] [ip 172.18.0.1] logger.py:41 - {"name": "/api/user/v1/validation/registration", "context": {"user_id": null, "path": "/api/user/v1/validation/registration", "course_id": "", "org_id": "", "enterprise_uuid": ""}, "username": "", "session": "17666a0458dbe21c00b8af68e110f583", "ip": "172.18.0.1", "agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36", "host": "local.overhang.io", "referer": "http://local.overhang.io/register?next=%2F", "accept_language": "en-US,en;q=0.9", "event": "{\"GET\": {}, \"POST\": {\"name\": [\"gpc\"], \"username\": [\"gpc\"], \"password\": \"********\", \"email\": [\"\"], \"terms_of_service\": [\"false\"]}}", "time": "2022-07-19T09:16:02.908246+00:00", "event_type": "/api/user/v1/validation/registration", "event_source": "server", "page": null}
2022-07-19 09:16:12,312 INFO 7 [tracking] [user None] [ip 172.18.0.1] logger.py:41 - {"name": "/api/user/v1/validation/registration", "context": {"user_id": null, "path": "/api/user/v1/validation/registration", "course_id": "", "org_id": "", "enterprise_uuid": ""}, "username": "", "session": "17666a0458dbe21c00b8af68e110f583", "ip": "172.18.0.1", "agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36", "host": "local.overhang.io", "referer": "http://local.overhang.io/register?next=%2F", "accept_language": "en-US,en;q=0.9", "event": "{\"GET\": {}, \"POST\": {\"name\": [\"gpc\"], \"username\": [\"gpc\"], \"password\": \"********\", \"email\": [\"hijulien@163.com\"], \"terms_of_service\": [\"false\"]}}", "time": "2022-07-19T09:16:12.311944+00:00", "event_type": "/api/user/v1/validation/registration", "event_source": "server", "page": null}
2022-07-19 09:16:15,965 INFO 20 [tracking] [user None] [ip 172.18.0.1] logger.py:41 - {"name": "/api/user/v1/validation/registration", "context": {"user_id": null, "path": "/api/user/v1/validation/registration", "course_id": "", "org_id": "", "enterprise_uuid": ""}, "username": "", "session": "17666a0458dbe21c00b8af68e110f583", "ip": "172.18.0.1", "agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36", "host": "local.overhang.io", "referer": "http://local.overhang.io/register?next=%2F", "accept_language": "en-US,en;q=0.9", "event": "{\"GET\": {}, \"POST\": {\"name\": [\"gpc\"], \"username\": [\"gpc\"], \"password\": \"********\", \"email\": [\"hijulien@163.com\"], \"terms_of_service\": [\"false\"]}}", "time": "2022-07-19T09:16:15.964941+00:00", "event_type": "/api/user/v1/validation/registration", "event_source": "server", "page": null}
2022-07-19 09:16:17,809 INFO 7 [tracking] [user None] [ip 172.18.0.1] logger.py:41 - {"name": "/api/user/v1/validation/registration", "context": {"user_id": null, "path": "/api/user/v1/validation/registration", "course_id": "", "org_id": "", "enterprise_uuid": ""}, "username": "", "session": "17666a0458dbe21c00b8af68e110f583", "ip": "172.18.0.1", "agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36", "host": "local.overhang.io", "referer": "http://local.overhang.io/register?next=%2F", "accept_language": "en-US,en;q=0.9", "event": "{\"GET\": {}, \"POST\": {\"name\": [\"gpc\"], \"username\": [\"gpc\"], \"password\": \"********\", \"email\": [\"hijulien@163.com\"], \"terms_of_service\": [\"false\"]}}", "time": "2022-07-19T09:16:17.808833+00:00", "event_type": "/api/user/v1/validation/registration", "event_source": "server", "page": null}
2022-07-19 09:16:17,818 INFO 20 [tracking] [user None] [ip 172.18.0.1] logger.py:41 - {"name": "/api/user/v1/validation/registration", "context": {"user_id": null, "path": "/api/user/v1/validation/registration", "course_id": "", "org_id": "", "enterprise_uuid": ""}, "username": "", "session": "17666a0458dbe21c00b8af68e110f583", "ip": "172.18.0.1", "agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36", "host": "local.overhang.io", "referer": "http://local.overhang.io/register?next=%2F", "accept_language": "en-US,en;q=0.9", "event": "{\"GET\": {}, \"POST\": {\"name\": [\"gpc\"], \"username\": [\"gpc\"], \"password\": \"********\", \"email\": [\"hijulien@163.com\"], \"terms_of_service\": [\"false\"]}}", "time": "2022-07-19T09:16:17.818022+00:00", "event_type": "/api/user/v1/validation/registration", "event_source": "server", "page": null}
2022-07-19 09:16:17,862 INFO 7 [tracking] [user None] [ip 172.18.0.1] logger.py:41 - {"name": "/api/user/v1/validation/registration", "context": {"user_id": null, "path": "/api/user/v1/validation/registration", "course_id": "", "org_id": "", "enterprise_uuid": ""}, "username": "", "session": "17666a0458dbe21c00b8af68e110f583", "ip": "172.18.0.1", "agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36", "host": "local.overhang.io", "referer": "http://local.overhang.io/register?next=%2F", "accept_language": "en-US,en;q=0.9", "event": "{\"GET\": {}, \"POST\": {\"name\": [\"gpc\"], \"username\": [\"gpc\"], \"password\": \"********\", \"email\": [\"hijulien@163.com\"], \"terms_of_service\": [\"false\"]}}", "time": "2022-07-19T09:16:17.862529+00:00", "event_type": "/api/user/v1/validation/registration", "event_source": "server", "page": null}
2022-07-19 09:16:17,863 INFO 20 [tracking] [user None] [ip 172.18.0.1] logger.py:41 - {"name": "/api/user/v1/validation/registration", "context": {"user_id": null, "path": "/api/user/v1/validation/registration", "course_id": "", "org_id": "", "enterprise_uuid": ""}, "username": "", "session": "17666a0458dbe21c00b8af68e110f583", "ip": "172.18.0.1", "agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36", "host": "local.overhang.io", "referer": "http://local.overhang.io/register?next=%2F", "accept_language": "en-US,en;q=0.9", "event": "{\"GET\": {}, \"POST\": {\"name\": [\"gpc\"], \"username\": [\"gpc\"], \"password\": \"********\", \"email\": [\"hijulien@163.com\"], \"terms_of_service\": [\"false\"]}}", "time": "2022-07-19T09:16:17.863650+00:00", "event_type": "/api/user/v1/validation/registration", "event_source": "server", "page": null}
2022-07-19 09:16:17,904 INFO 7 [tracking] [user None] [ip 172.18.0.1] logger.py:41 - {"name": "/api/user/v2/account/registration/", "context": {"user_id": null, "path": "/api/user/v2/account/registration/", "course_id": "", "org_id": "", "enterprise_uuid": ""}, "username": "", "session": "17666a0458dbe21c00b8af68e110f583", "ip": "172.18.0.1", "agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36", "host": "local.overhang.io", "referer": "http://local.overhang.io/register?next=%2F", "accept_language": "en-US,en;q=0.9", "event": "{\"GET\": {}, \"POST\": {\"next\": [\"/\"], \"email\": [\"hijulien@163.com\"], \"name\": [\"gpc\"], \"username\": [\"gpc\"], \"password\": \"********\", \"level_of_education\": [\"\"], \"gender\": [\"\"], \"year_of_birth\": [\"\"], \"mailing_address\": [\"\"], \"goals\": [\"\"], \"terms_of_service\": [\"true\"]}}", "time": "2022-07-19T09:16:17.904389+00:00", "event_type": "/api/user/v2/account/registration/", "event_source": "server", "page": null}
